-/ 1/ -/ -/ 100о/ -50...+200/ 20/ 5(л8У1)/ 1,5/ йллтщ/ C/ -/ -/ ╧2/ цо/ -/ -
-/ 1/ -/ -/ 50л/ -50...+200/ 20/ 5(л8У1)/ 1/ йллтщ/ C/ -/ -/ ╧3/ цо/ -/ -
-/ 11/ -/ -/ Pt100/ -196...+500/ 120/ 4/ 6/ йлмщ/ B/ -/ лхр8/ ╧3/ цо/ -/ -
-/ 21/ -/ -/ 100о/ -196...+200/ 100/ 6/ 1,5/ йллтщ/ B/ -/ -/ ╧2/ цо/ -/ -
-/ 3/ -/ -/ 50л/ -50...+200/ 100/ 10--->9/ 1,5/ йллтщ/ B/ -/ -/ ╧3/ цо/ -/ -
-/ 3рйо/ -/ -/ Pt100/ -50...+200/ 100/ 8/ 4/ йллтщ/ B/ -/ -/ ╧2/ цо/ -/ -
-/ 5/ -/ -/ 100о/ -50...+200/ 50/ 5/ 3/ йллтщ/ B/ -/ -/ ╧2/ цо/ -/ -
-/ 5/ -/ -/ Pt100/ -50...+200/ 30/ 3/ 5/ йллтщ/ B/ -/ -/ ╧3/ цо/ -/ -
-/ 5ьл/ -/ -/ Pt100/ -50...+200/ 100/ 6/ 15/ йллтщ/ B/ -/ -/ ╧3/ цо/ -/ сук3.1
-/ 8-1/ -/ -/ Pt100/ -50...+200/ 50/ 2/ 2/ йллтщ/ B/ -/ -/ ╧3/ цо/ -/ -
B F3/ 5/ -/ -/ Pt100/ -50...+200/ 200/ 5/ 2,5/ йллтщ/ B/ -/ -/ ╧2/ цо/ -/ -
B G2/ 1/ -/ -/ 50о/ -50...+200/ 20/ 5/ 2/ йллтщ/ C/ -/ -/ ╧2/ цо/ -/ -
B V3/ 1/ -/ -/ 100о/ -50...+200/ 20/ 5(л8У1)/ 1,5/ йллтщ/ B/ -/ -/ ╧3/ цо/ -/ -
B V3/ 1/ -/ -/ Pt1000/ -50...+200/ 20/ 5(л8У1)/ 1,5/ йллтщ/ B/ -/ -/ ╧3/ цо/ -/ -
B V3/ 11PLT164/ -/ -/ Pt100/ -50...+350/ 250/ 3/ -/ -/ B/ -/ PLT164/ ╧3/ цо/ -/ -
B V3/ 13л/ -/ -/ Pt100/ -60...+160/ 30У10У3/ -/ 1/ ля-16-13/ B/ -/ -/ ╧2/ цо/ -/ -
B V3/ 21/ -/ -/ Pt100/ -50...+200/ 80/ 8/ 1,5/ йллтщ/ B/ -/ -/ ╧2/ цо/ -/ -
ря1388/B V3/ 2-2/ -/ -/ 100о/ -50...+200/ 30/ 8/ 7/ йллтщ/ B/ -/ -/ ╧3/ цо/ рс 4211-012-13282997-2014/ -
ря-1388 /B V3/ 5/ -/ -/ Pt100/ -50...+200/ 40/ 4/ 1,5/ йллтщ/ B/ -/ -/ ╧2/ цо/ -/ -
Tя 1388 B V3/ 8-1/ -/ -/ Pt100/ -50...+200/ 20/ 2/ 5/ йллтщ/ B/ -/ -/ ╧3/ цо/ -/ -
BC/ 21/ -/ -/ Pt100/ -50...+350/ 80/ 8/ 0,5/ йлмщ/ B/ -/ -/ ╧3/ цо/ -/ -
Ex/ 11/ -/ 0еУ ia IIя T5 Ga X/ Pt100/ -196...+500/ 2000/ 4/ 0,15/ йллтщ/ C/ -/ -/ ╧2/ цо/ -/ -
Exб F3/ 1-1л/ -/ 0еУ ia IIб T4 Ga X/ Pt100/ -60...+160/ 20/ 5/ 2/ йллтщ/ B/ -/ -/ ╧2/ цо/ -/ сук3.1
Exб G2/ 25-1/ -/ -/ Pt100/ -50...+200/ 29/ -/ 2/ йллтщ/ A/ -/ -/ ╧3/ цо/ -/ -
Exб V3/ 1-1/ -/ 0еУ ia IIб T4 Ga X/ Pt100/ -50...+200/ 20/ 5(л8У1)/ 5/ йллтщ/ B/ -/ -/ ╧5/ цо/ -/ -
Exб V3/ 13л/ -/ 0еУ ia IIб T4 Ga X/ Pt100/ -60...+160/ 190У9У2/ -/ 0,5/ ля-16-13/ B/ -/ -/ ╧2/ цо/ -/ -
Exб V3/ 5/ -/ 0еУ ia IIя T4 Ga X/ Pt100/ -50...+200/ 50/ 4/ 1,5/ йллтщ/ B/ -/ -/ ╧2/ цо/ -/ -
Exб V3/ 5ьл/ -/ 0еУ ia IIб T4 Ga X/ Pt100/ -50...+200/ 120/ 6/ 10/ йллтщ/ B/ -/ -/ ╧2/ цо/ -/ -
Exб/ 6-1/ -/ 0еУ ia IIб T4 Ga X/ Pt100/ -50...+200/ 100/ 4/ 5/ йллтщ/ B/ -/ -/ ╧2/ цо/ -/ -
Exбя/ 5/ -/ 0еУ ia IIб T4 Ga X/ 50л/ -50...+200/ 250/ 5/ 0,5/ йллтщ/ C/ -/ -/ ╧2/ цо/ -/ -
юб V3/ 1/ 2мс/ -/ 100о/ -50...+200/ 30/ 5/ 2,5/ йллтщ/ B/ -/ -/ ╧3/ цо/ рс 4211-012-13282997-2014/ -
юб V3/ 1-1л/ 2/ -/ Pt100/ -60...+160/ 20/ 5/ 1,2/ йллтщ/ B/ -/ -/ ╧3/ цо/ рс 4211-012-13282997-2014/ -
юб V3/ 12/ 4/ -/ Pt100/ -50...+180/ 8/ 3/ 2/ йллтщ/ B/ -/ -/ ╧3/ цо/ рс 4211-012-13282997-2014/ -
юб V3/ 13л/ 2мс/ -/ 100о/ -60...+160/ 190У9У2/ -/ 3/ ля-16-13/ C/ -/ -/ ╧3/ цо/ рс 4211-012-13282997-2014/ -
юб V3/ 2-1/ 4/ -/ 100о/ -50...+200/ 30/ 8/ 4/ йллтщ/ B/ -/ -/ ╧3/ цо/ рс 4211-012-13282997-2014/ -
юб V3/ 2-3/ 3/ -/ Pt100/ -50...+200/ 25/ 8/ 5,5/ йллтщ/ B/ -/ -/ ╧3/ цо/ рс 4211-012-13282997-2014/ -
